state_fips,state,year,region,division,crushed_stone_tons,crushed_stone_total_value,crushed_stone_unit_value,census_bps_time,region_code,division_code,census_bps_state_name,bldgs_1unit,units_1unit,value_1unit,bldgs_2unit,units_2unit,value_2unit,bldgs_34unit,units_34unit,value_34unit,bldgs_5punit,units_5punit,value_5punit,bldgs_1unit_rep,units_1unit_rep,value_1unit_rep,bldgs_2unit_rep,units_2unit_rep,value_2unit_rep,bldgs_34unit_rep,units_34unit_rep,value_34unit_rep,bldgs_5punit_rep,units_5punit_rep,value_5punit_rep,capital_right_of_way,capital_engineering,capital_construction_preservation,capital_outlay_total,physical_maintenance,traffic_control_operations,snow_ice_removal,other_services,toll_collection_expenses,highway_traffic_services_total,general_administration,research_planning,administration_research_total,traffic_supervision,highway_safety_driver_education,vehicle_inspection,size_weight_enforcement,law_enforcement_safety_total,construction_employment_thousands,months_reported,series_id,real_gdp,personal_income,construction_real_gdp,construction_real_gdp_unit,unit_multiplier,construction_real_gdp_growth_pct,private_nonresidential_spending_nominal_millions,state_local_construction_spending_nominal_millions,industrial_distillate_price_per_mmbtu,industrial_electricity_price_per_mmbtu,industrial_natural_gas_price_per_mmbtu,industrial_energy_price_per_mmbtu,active_stone_mines,stone_mine_employees,stone_mine_employee_hours,stone_mine_operations,lag_active_stone_mines,lag_stone_mine_employee_hours,mortgage_rate_pct,mortgage_rate_observations,cpi_index,inflation_pct,cpi_observations
06,California,2022,West,Pacific,40400000,532000000,13.16,202299,4,9,California,63628,63628,18519075,1301,2602,524570,509,1778,371251,1879,52772,9606382,61268,61268,17775739,1254,2508,497562,489,1718,356652,1713,50915,9298197,239712,1574134,3673492,5487338,1918562,209107,29679,639,95792,335217,656054,21761,677815,2303403,175269,170559,46389,2695620,96.65,12,SMU06000002023700001,3147211.4,3021645.5,106070.6,millions_of_chained_2017_dollars,6,-7.735491929619465,33989,45931,29.21,50.08,13.27,23.130000000000003,66,438,778770,66,68,746403,5.344038461538461,52,292.62641666666667,7.990820747791694,12
06,California,2023,West,Pacific,41500000,608000000,14.64,202399,4,9,California,58534,58534,17917089,1229,2458,513578,423,1444,396185,2029,49324,9036498,53862,53862,16559060,1168,2336,481169,402,1379,378208,1853,47606,8742211,213190,1682019,3646092,5541301,2188111,221155,59830,530,116241,397756,741694,24363,766057,2479515,183219,202378,57431,2922543,96.90833333333332,12,SMU06000002023700001,3204016.4,3182779.3,101578.9,millions_of_chained_2017_dollars,6,-4.234632405209371,35930,46676,24.87,54.63,13.61,22.71,67,466,821652,67,66,778770,6.806730769230769,52,304.703,4.12696279129503,12
08,Colorado,2015,West,Mountain,14900000,131000000,8.729999999999999,201599,4,8,Colorado,20025,20025,5993814,167,334,61689,81,287,57871,267,11225,1419245,19415,19415,5748476,137,274,51839,69,249,52624,253,11102,1397773,8661,53045,862883,924589,213703,65000,75000,10000,76,150076,74169,36764,110933,134686,10604,10591,0,155881,22.883333333333333,12,SMU08000002023700001,330526.1,279696,18169.9,millions_of_chained_2017_dollars,6,,5821,4717,14.46,21.69,5.44,13.32,40,401,799164,40,,,3.850576923076923,52,237.00175,,12
08,Colorado,2016,West,Mountain,15400000,148000000,9.59,201699,4,8,Colorado,21577,21577,6675789,278,556,112393,68,242,39617,543,16599,2101098,20465,20465,6310714,254,508,101546,56,203,31554,523,16445,2076197,29675,63812,1037429,1130916,163778,64574,79252,10032,45447,199305,93922,39792,133714,140843,20956,11476,0,173275,21.583333333333332,12,SMU08000002023700001,337685.2,283678.7,19568.7,millions_of_chained_2017_dollars,6,7.69844633157033,7040,5323,11.63,21.54,4.619999999999999,12.16,42,432,857505,42,40,799164,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
08,Colorado,2017,West,Mountain,15500000,149000000,9.63,201799,4,8,Colorado,24338,24338,7439961,172,344,68895,116,415,62792,399,15576,1953459,23532,23532,7129788,160,320,61447,107,387,56796,379,15415,1932537,59589,102037,797582,959208,273434,69871,73840,9076,1004,153791,130227,43150,173377,0,10463,0,0,10463,22.141666666666666,12,SMU08000002023700001,350209.1,303366.7,20895.7,millions_of_chained_2017_dollars,6,6.781237384190053,7424,7190,14.35,21.99,5.2700000000000005,12.82,43,452,920517,43,42,857505,3.989807692307692,52,245.121,2.131444950027195,12
08,Colorado,2018,West,Mountain,14800000,150000000,10.13,201899,4,8,Colorado,26134,26134,7879399,187,374,77608,120,414,71288,520,15705,2202245,25050,25050,7559942,176,352,68054,101,357,54408,492,15392,2130584,46853,82098,979071,1108022,364735,71067,68625,9653,3539,152884,245595,37889,283484,0,16722,0,0,16722,24.525,12,SMU08000002023700001,365204.5,328112.7,22141.5,millions_of_chained_2017_dollars,6,5.961992180209319,6555,6807,17.97,21.89,4.930000000000001,13.63,43,426,824819,43,43,920517,4.544615384615384,52,251.0995,2.438999514525486,12
08,Colorado,2019,West,Mountain,16600000,166000000,10.04,201999,4,8,Colorado,24756,24756,7652182,176,352,58415,105,370,61816,379,13155,1865632,24412,24412,7518615,174,348,57866,99,350,58765,373,13046,1836818,29554,90291,931436,1051281,348406,71594,101983,8980,3431,185988,193667,29171,222838,0,29093,0,0,29093,27,12,SMU08000002023700001,383725.6,351476,22811.9,millions_of_chained_2017_dollars,6,3.027798477971233,6158,5663,16.110000000000003,21.68,4.970000000000001,13.14,39,391,782593,39,43,824819,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
08,Colorado,2020,West,Mountain,17300000,176000000,10.15,202099,4,8,Colorado,26636,26636,8289036,364,728,112583,114,397,80111,334,12708,1784811,25467,25467,7837578,357,714,110126,101,354,72444,307,12298,1676082,28426,94671,1160356,1283453,388289,79446,101561,10353,3401,194761,197469,37331,234800,0,27916,0,0,27916,25.391666666666666,12,SMU08000002023700001,380544,374449.3,22723.7,millions_of_chained_2017_dollars,6,-0.3866403061560053,6649,7025,11.33,21.93,4.63,12.51,38,388,757622,38,39,782593,3.111698113207547,53,258.85575,1.2529373358571627,12
08,Colorado,2021,West,Mountain,17000000,189000000,11.15,202199,4,8,Colorado,30246,30246,9850482,630,1260,228796,207,736,145019,664,24282,3519593,28732,28732,9408478,629,1258,228381,192,688,134773,637,23686,3383461,27782,81781,1013283,1122846,171979,79933,95166,9400,6649,191148,111613,33078,144691,0,16513,0,0,16513,24.8,12,SMU08000002023700001,406309.2,418190.2,22994,millions_of_chained_2017_dollars,6,1.189506990498912,6287,6322,18.18,23.459999999999997,6.75,15.03,37,402,809616,37,38,757622,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
08,Colorado,2022,West,Mountain,17200000,217000000,12.6,202299,4,8,Colorado,23691,23691,8442065,498,996,192297,151,536,130548,678,23118,3957209,22985,22985,8179910,492,984,189178,144,515,122200,622,22385,3810476,65463,80261,1246457,1392181,328744,174677,89468,9754,8388,282287,108983,38679,147662,465,32948,0,0,33413,25.55,12,SMU08000002023700001,422576.1,448676.8,21745.4,millions_of_chained_2017_dollars,6,-5.430112203183435,7589,6463,28.52,25.3,9.67,18.959999999999997,34,396,773204,34,37,809616,5.344038461538461,52,292.62641666666667,7.990820747791694,12
08,Colorado,2023,West,Mountain,15700000,212000000,13.46,202399,4,8,Colorado,19641,19641,7459002,298,596,129043,113,410,86460,613,18757,3369491,18663,18663,7022599,288,576,125118,104,383,81182,580,18332,3274819,13413,94538,1041627,1149578,159504,94013,110711,9128,11071,224923,194928,42369,237297,0,26538,0,0,26538,25.866666666666667,12,SMU08000002023700001,440225.2,473104.6,21178.5,millions_of_chained_2017_dollars,6,-2.6069881446190935,8338,7577,23.21,24.91,8.129999999999999,17.09,30,396,782567,30,34,773204,6.806730769230769,52,304.703,4.12696279129503,12
09,Connecticut,2015,Northeast,New England,9360000,142000000,15.17,201599,1,1,Connecticut,2436,2436,851485,39,78,10535,19,70,11232,135,3493,409056,2221,2221,809349,37,74,10111,19,70,11232,84,2890,366984,8696,90187,738400,837283,86132,1728,50268,4578,754,57328,372670,30402,403072,0,13009,4989,175,18173,,,,268869.8,239184.9,7643,millions_of_chained_2017_dollars,6,,1920,3304,15.66,37.97,6.18,16.95,0,0,0,0,,,3.850576923076923,52,237.00175,,12
09,Connecticut,2016,Northeast,New England,9480000,146000000,15.44,201699,1,1,Connecticut,2461,2461,796928,64,128,17698,21,73,8308,122,2842,374002,2205,2205,705670,62,124,17274,21,73,8308,85,2564,354307,11431,105120,923045,1039596,125956,10620,32204,5036,754,48614,341153,34424,375577,0,13477,70,6696,20243,,,,268196.2,243698.7,7726.7,millions_of_chained_2017_dollars,6,1.0951197173884486,1933,3242,12.83,37.55,5.91,15.55,0,0,0,0,0,0,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
09,Connecticut,2017,Northeast,New England,9830000,153000000,15.51,201799,1,1,Connecticut,2480,2480,888019,51,102,15295,16,53,9340,108,1912,272873,2210,2210,823118,43,86,13119,16,53,9340,63,1504,242686,15087,138898,784468,938453,165411,12623,49850,7632,74,70179,54152,30809,84961,0,23082,90,7238,30410,,,,273875.1,249451.1,7547.7,millions_of_chained_2017_dollars,6,-2.3166422923110774,2011,2398,13.96,38.4,6.3,15.85,0,0,0,0,0,0,3.989807692307692,52,245.121,2.131444950027195,12
09,Connecticut,2018,Northeast,New England,9520000,147000000,15.45,201899,1,1,Connecticut,2553,2553,854759,54,108,15692,19,59,7497,105,2095,234264,2160,2160,695273,44,88,13170,19,59,7497,54,1707,193902,14605,136957,754186,905748,192792,17625,58334,7730,65,83754,44946,34840,79786,9210,15441,104,8001,32756,,,,274582.8,260582.2,7498,millions_of_chained_2017_dollars,6,-0.6584787418683846,2325,2695,18.24,40.36,6.359999999999999,17.3,0,0,0,0,0,0,4.544615384615384,52,251.0995,2.438999514525486,12
09,Connecticut,2019,Northeast,New England,10500000,138000000,13.18,201999,1,1,Connecticut,2364,2364,764976,93,186,22462,43,151,20652,121,3153,546301,2153,2153,711804,87,174,21363,43,151,20652,78,2818,520958,13104,142546,772385,928035,196989,17139,46421,5812,65,69437,48357,31178,79535,10227,14634,158,6535,31554,,,,275225.4,267564.2,7491.8,millions_of_chained_2017_dollars,6,-0.08268871699119718,2627,2852,16.73,39.379999999999995,6.619999999999999,16.89,0,0,0,0,0,0,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
09,Connecticut,2020,Northeast,New England,10300000,142000000,13.79,202099,1,1,Connecticut,2512,2512,769006,86,172,24067,32,114,20538,120,2673,248145,2055,2055,638981,69,138,20887,31,110,20052,64,2207,190418,13963,136287,793010,943260,213463,17415,32088,6975,0,56478,53521,32046,85567,10234,9374,257,5657,25522,,,,261737.1,275029.8,7141.2,millions_of_chained_2017_dollars,6,-4.6797832296644355,2838,2903,11.99,38.309999999999995,6.07,15.56,0,0,0,0,0,0,3.111698113207547,53,258.85575,1.2529373358571627,12
09,Connecticut,2021,Northeast,New England,10400000,138000000,13.31,202199,1,1,Connecticut,2941,2941,1042836,74,148,19342,21,79,9901,116,1483,152787,2524,2524,954218,62,124,16924,19,72,9413,49,963,116800,16698,141837,815189,973724,210677,19103,41199,7995,0,68297,56209,32166,88375,9357,13625,279,6693,29954,,,,270779.8,296291.5,7164.5,millions_of_chained_2017_dollars,6,0.32627569596146433,2048,2857,16.41,28.24,7.42,15.54,0,0,0,0,0,0,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
09,Connecticut,2022,Northeast,New England,10400000,147000000,14.07,202299,1,1,Connecticut,2468,2468,1014258,118,236,22336,11,40,4039,113,3182,561607,2124,2124,933973,115,230,21728,11,40,4039,80,2899,543601,16027,153031,854618,1023676,220445,19587,37129,7782,0,64498,48957,32401,81358,8397,17835,272,6555,33059,,,,279348.5,309011.4,6732.5,millions_of_chained_2017_dollars,6,-6.029729918347404,1895,2860,27.47,44.17,10.08,22.2,0,0,0,0,0,0,5.344038461538461,52,292.62641666666667,7.990820747791694,12
09,Connecticut,2023,Northeast,New England,11000000,167000000,15.14,202399,1,1,Connecticut,2050,2050,911392,62,124,22664,44,161,26524,145,3937,506374,1778,1778,833414,62,124,22664,44,161,26524,128,3826,497969,17092,151617,1071044,1239753,252818,22834,25718,11567,0,60119,52763,36624,89387,8222,18218,297,6195,32932,,,,283228.5,328729.9,6744.1,millions_of_chained_2017_dollars,6,0.17229855180096454,2828,3446,24.09,45.99,8.43,20.68,0,0,0,0,0,0,6.806730769230769,52,304.703,4.12696279129503,12
10,Delaware,2015,South,South Atlantic,,,,201599,3,5,Delaware,4239,4239,552884,70,140,16346,19,67,8992,68,775,63454,4213,4213,551245,70,140,16346,19,67,8992,52,677,61886,20927,49721,237943,308591,59283,2951,12847,0,160302,176100,91278,4767,96045,54472,26070,15755,731,97028,,,,76211.2,44626.3,2473.9,millions_of_chained_2017_dollars,6,,478,748,12.77,24.27,9.6,13.52,0,0,0,0,,,3.850576923076923,52,237.00175,,12
10,Delaware,2016,South,South Atlantic,,,,201699,3,5,Delaware,4687,4687,618631,94,188,19886,23,83,11115,56,846,71914,4647,4647,614921,94,188,19886,23,83,11115,41,750,70378,11067,61404,377008,449479,204802,4150,8838,0,228171,241159,296590,5853,302443,55314,25651,15755,995,97715,,,,71941.4,45928.4,2536.3,millions_of_chained_2017_dollars,6,2.5223331581713193,667,801,10.55,23.78,8.58,11.68,0,0,0,0,0,0,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
10,Delaware,2017,South,South Atlantic,,,,201799,3,5,Delaware,5218,5218,692137,111,222,26626,27,98,11945,91,1063,75761,5005,5005,674466,111,222,26626,27,98,11945,75,961,73218,15626,85586,406830,508042,181518,2262,6225,0,277823,286310,301728,6220,307948,58881,28240,15755,1074,103950,,,,69555.6,48077.1,2597,millions_of_chained_2017_dollars,6,2.393250009856862,1034,899,12.98,22.79,9.46,13.09,0,0,0,0,0,0,3.989807692307692,52,245.121,2.131444950027195,12
10,Delaware,2018,South,South Atlantic,,,,201899,3,5,Delaware,5472,5472,735935,64,128,16052,25,95,9362,36,308,27253,5271,5271,713127,64,128,16052,25,95,9362,29,235,22100,24972,91152,441119,557243,194380,826,11407,0,264755,276988,322756,6079,328835,59808,32107,10025,999,102939,,,,70856.4,51150.4,2630.4,millions_of_chained_2017_dollars,6,1.2860993453985392,1206,1067,15.239999999999998,23.3,9.65,13.88,0,0,0,0,0,0,4.544615384615384,52,251.0995,2.438999514525486,12
10,Delaware,2019,South,South Atlantic,,,,201999,3,5,Delaware,5573,5573,751985,81,162,18432,24,89,9322,73,715,69363,5553,5553,747681,81,162,18432,24,89,9322,73,715,69363,28881,94597,468307,591785,153917,1935,8356,0,286010,296301,351417,6059,357476,63166,34839,10025,986,109016,,,,74627.8,52774.4,2735.4,millions_of_chained_2017_dollars,6,3.991788321167888,1476,979,14.1,22.57,9.27,12.87,0,0,0,0,0,0,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
10,Delaware,2020,South,South Atlantic,,,,202099,3,5,Delaware,7101,7101,944269,155,310,33390,19,71,9294,77,973,112424,5963,5963,830741,155,310,33390,19,71,9294,68,927,108582,12204,107322,377909,497435,151338,3482,3788,0,278456,285726,381851,6491,388342,64239,34411,10025,919,109594,,,,72728.8,55069.8,2715.6,millions_of_chained_2017_dollars,6,-0.7238429480149189,1225,776,10.07,19.65,10.35,12.75,0,0,0,0,0,0,3.111698113207547,53,258.85575,1.2529373358571627,12
10,Delaware,2021,South,South Atlantic,,,,202199,3,5,Delaware,7261,7261,1047784,152,304,33291,1,3,72,25,932,94535,7235,7235,1042192,152,304,33291,1,3,72,25,932,94535,32392,121165,306367,459924,178151,3552,4482,0,293854,301888,452351,6382,458733,66993,35165,0,1078,103236,,,,75205.5,60175.9,2769.8,millions_of_chained_2017_dollars,6,1.995875681249082,1300,929,13.84,22.27,11.14,14.47,0,0,0,0,0,0,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
10,Delaware,2022,South,South Atlantic,,,,202299,3,5,Delaware,5855,5855,857464,88,176,25491,0,0,0,23,386,29916,5855,5855,857464,88,176,25491,0,0,0,23,386,29916,56624,137899,305007,499530,212026,30786,8539,78383,280525,398233,254438,93996,348434,71195,35415,0,1180,107790,,,,81111.8,65386.9,2503.5,millions_of_chained_2017_dollars,6,-9.614412592967003,1220,1253,26.88,25.77,11.67,16.91,0,0,0,0,0,0,5.344038461538461,52,292.62641666666667,7.990820747791694,12
10,Delaware,2023,South,South Atlantic,,,,202399,3,5,Delaware,4684,4684,705623,54,108,17916,0,0,0,32,973,104192,4679,4679,704473,54,108,17916,0,0,0,32,973,104192,37455,80341,425871,543667,157953,33571,3060,77236,255465,369332,249832,99464,349296,68973,33590,0,1174,103737,,,,82090.9,66943.8,2525.4,millions_of_chained_2017_dollars,6,0.8747753145596171,1297,1733,21.69,22.99,13.26,16.45,0,0,0,0,0,0,6.806730769230769,52,304.703,4.12696279129503,12
12,Florida,2015,South,South Atlantic,69100000,808000000,11.7,201599,3,5,Florida,67670,67670,18053910,258,516,73442,341,1283,210019,1347,40455,5101758,66038,66038,17600744,257,514,73425,341,1283,210019,1268,39206,4912404,454011,1100078,3994201,5548290,637372,23128,0,0,317737,340865,206735,90662,297397,19862,390049,0,6594,416505,52.983333333333334,12,SMU12000002023700001,945929,905450.5,43128.4,millions_of_chained_2017_dollars,6,,12741,12227,15.41,24.08,6.2700000000000005,10.75,0,0,0,0,,,3.850576923076923,52,237.00175,,12
12,Florida,2016,South,South Atlantic,74100000,929000000,12.53,201699,3,5,Florida,75148,75148,20334523,503,1006,140001,345,1309,220473,1236,38777,5168505,72571,72571,19584100,498,996,138220,335,1276,214814,1175,37931,5114359,448057,1088256,4562823,6099136,774613,23899,0,0,224353,248252,253480,90689,344169,20502,348622,0,34,369158,59.016666666666666,12,SMU12000002023700001,978989.7,938985.6,49139.1,millions_of_chained_2017_dollars,6,13.936756290518538,14298,12846,12.91,22.53,5.619999999999999,9.68,0,0,0,0,0,0,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
12,Florida,2017,South,South Atlantic,74700000,937000000,12.55,201799,3,5,Florida,85267,85267,22944982,628,1256,181115,260,942,188501,992,35254,4780691,81076,81076,21780026,612,1224,178350,251,911,182911,908,34187,4590571,453515,1130327,4093947,5677789,901127,21087,0,0,234519,255606,266708,91599,358307,21016,380918,0,0,401934,64.975,12,SMU12000002023700001,1014866.9,1011002.2,53428,millions_of_chained_2017_dollars,6,8.728080082866807,16886,13446,14.66,22.94,5.970000000000001,10.21,0,0,0,0,0,0,3.989807692307692,52,245.121,2.131444950027195,12
12,Florida,2018,South,South Atlantic,76800000,1010000000,13.12,201899,3,5,Florida,97055,97055,25453557,861,1722,240605,372,1342,207325,1354,44308,5642227,90494,90494,24097983,821,1642,229160,342,1232,190177,1208,41199,5243369,402711,1216129,5062567,6681407,1036580,44634,0,0,266072,310706,281204,90858,372062,21738,387687,0,0,409425,67.86666666666667,12,SMU12000002023700001,1050433.8,1078010.6,57752.4,millions_of_chained_2017_dollars,6,8.093883357041264,19746,13943,17.71,22.41,6.21,11,0,0,0,0,0,0,4.544615384615384,52,251.0995,2.438999514525486,12
12,Florida,2019,South,South Atlantic,81300000,1190000000,14.6,201999,3,5,Florida,99831,99831,25773822,1007,2014,306236,294,1118,210772,1407,51339,6919641,95516,95516,24461394,986,1972,301789,294,1118,210772,1313,48579,6670972,518373,1219169,4772194,6509736,1157945,45360,0,0,292533,337893,347976,102439,450415,22095,377725,0,0,399820,71.91666666666667,12,SMU12000002023700001,1084913.9,1145938.8,59323.5,millions_of_chained_2017_dollars,6,2.720406424668065,23824,15617,16.38,22.42,6.02,10.54,0,0,0,0,0,0,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
12,Florida,2020,South,South Atlantic,83400000,1240000000,14.92,202099,3,5,Florida,115250,115250,30182836,1088,2176,314155,323,1231,199870,1354,45417,6187315,106891,106891,27975142,1063,2126,309005,319,1219,195283,1215,42377,5905788,274881,1305685,4987666,6568232,994754,44411,0,0,261817,306228,489695,125165,614860,21918,416803,0,0,438721,73.56666666666666,12,SMU12000002023700001,1072481.6,1222053.4,60376,millions_of_chained_2017_dollars,6,1.7741704383591683,23864,16546,11.64,20.97,5.41,9.47,0,0,0,0,0,0,3.111698113207547,53,258.85575,1.2529373358571627,12
12,Florida,2021,South,South Atlantic,86600000,1280000000,14.79,202199,3,5,Florida,148735,148735,39939407,1669,3338,458269,338,1272,221190,1646,60149,8707069,143075,143075,38590699,1652,3304,454053,338,1272,221190,1501,56708,8389525,343648,1305017,4663542,6312207,991957,45173,0,0,369808,414981,388344,124870,513214,23615,423928,0,0,447543,74.425,12,SMU12000002023700001,1172655.3,1367061.9,62616.5,millions_of_chained_2017_dollars,6,3.71091162051147,23031,17076,16.06,22.41,6.119999999999999,11.17,0,0,0,0,0,0,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
12,Florida,2022,South,South Atlantic,91100000,1460000000,15.99,202299,3,5,Florida,132959,132959,40267682,1318,2636,431255,514,1846,267038,2496,72520,10284431,127462,127462,38858703,1303,2606,427345,512,1840,264744,2332,69620,9934457,189771,1537770,4777112,6504653,1126363,45205,0,0,265811,311016,333554,120357,453911,24095,449264,0,0,473359,77.38333333333334,12,SMU12000002023700001,1245927.6,1464251,58886.6,millions_of_chained_2017_dollars,6,-5.956736642897642,31541,18081,27.610000000000003,26.84,9.17,15.56,0,0,0,0,0,0,5.344038461538461,52,292.62641666666667,7.990820747791694,12
12,Florida,2023,South,South Atlantic,95000000,1700000000,17.87,202399,3,5,Florida,125773,125773,38625809,1349,2698,452724,331,1274,188938,2102,64043,11468973,112491,112491,34990127,1319,2638,442175,322,1247,184785,1943,61338,11142671,381524,1647532,5520768,7549824,1610566,54651,0,0,354725,409376,330159,120899,451058,24863,470210,0,0,495073,80.45833333333334,12,SMU12000002023700001,1309392.2,1604650.3,60251.7,millions_of_chained_2017_dollars,6,2.318184442640603,35729,23950,23.959999999999997,27.53,6.98,15.01,0,0,0,0,0,0,6.806730769230769,52,304.703,4.12696279129503,12
13,Georgia,2015,South,South Atlantic,48100000,641000000,13.32,201599,3,5,Georgia,32621,32621,6514461,50,100,11065,81,304,41284,366,12524,1388291,29152,29152,5854553,28,56,7996,79,298,40979,325,11774,1334913,93299,137841,937066,1168206,248592,43016,10407,35608,10601,99632,442135,39824,481959,58246,190233,0,3410,251889,26.191666666666663,12,SMU13000002023700001,540108.5,423242,21649.9,millions_of_chained_2017_dollars,6,,7782,5607,15.12,17.21,4.319999999999999,8.08,4,9,15132,4,,,3.850576923076923,52,237.00175,,12
13,Georgia,2016,South,South Atlantic,53800000,786000000,14.6,201699,3,5,Georgia,36481,36481,7684460,61,122,11874,65,241,30106,309,14831,1654237,34195,34195,7240889,53,106,10654,57,214,26771,294,14521,1623127,84547,143177,1076059,1303783,262428,37900,3296,24133,15497,80826,469420,51763,521183,61208,189838,0,15041,266087,29.475,12,SMU13000002023700001,561718.3,441039.1,24084.5,millions_of_chained_2017_dollars,6,11.245317530334995,8726,6840,12.67,17.1,4.02,7.970000000000001,5,16,15815,5,4,15132,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
